"url_num","url_checked","url_iffy","url_acad","url_right","url_left","tweet_num","Id","label","is_PE","Degree","Betweenness","PageRank","Bridge","path","flow","name","path1","path2","path3","submod","Community","Bridge_stars","Degree_stars","Betweenness_stars","PageRank_stars","med_likes","hind_likes","med_rts","hind_rts","post_unif","is_unif","morning_count","afternoon_count","evening_count","night_count","user_created","ever_verified","ever_unverified","post_count","retweet_count","verif_change","followers","morning_poster","afternoon_poster","evening_poster","night_poster"
1,1,0,0,0,0,9,43142,"individual, non-P.E.",FALSE,6,0,0.000139984,0,"2:20:2:3",3.32e-05,43142,2,20,2,"2 20","Pro-vaccine","","","","*",101,7,28,5,0.0248428455059525,FALSE,12,3,10,23,"2017-11-22 14:19:24",FALSE,TRUE,48,39,1,50694,FALSE,FALSE,FALSE,TRUE
104,101,1,2,1,0,210,43152,"individual, non-P.E.",FALSE,31,369.3733383,6.25e-05,0,"0.045347222",0.00010372,43152,1,1,258,"1 1","Anti-vaccine","","*","","",6,21,3,14,8.40915707617241e-20,FALSE,229,387,30,202,"2020-12-11 21:53:55",FALSE,TRUE,848,638,1,5503,FALSE,TRUE,FALSE,FALSE
43,43,0,1,0,0,44,43211,"individual, non-P.E.",FALSE,14,2617.174322,7.19e-05,0,"2:05:18",4.65e-05,43211,2,5,18,"2 5","Pro-vaccine","","","","",34.5,26,14.5,16,7.45154058193168e-05,FALSE,41,38,25,3,"2008-03-05 21:10:54",TRUE,FALSE,107,63,1,299512,TRUE,TRUE,FALSE,FALSE
53,53,0,0,0,0,58,43296,"individual, non-P.E.",FALSE,1,0,2.13e-05,0,"0.088541667",2.66e-06,43296,2,2,330,"2 2","Pro-vaccine","","","","",2,5,2,4,9.57735788879549e-23,FALSE,293,269,77,24,"2009-05-17 12:56:55",FALSE,TRUE,663,605,1,2404,TRUE,TRUE,FALSE,FALSE
4,4,0,0,0,0,5,43300,"individual, non-P.E.",FALSE,2,1.755252296,2.83e-05,0,"0.089641204",5.32e-06,43300,2,1,485,"2 1","Pro-vaccine","","","","",11,4,3,3,0.0455286321091355,FALSE,3,8,4,0,"2020-12-08 14:27:22",TRUE,FALSE,15,10,1,2425,FALSE,TRUE,FALSE,FALSE
8,8,0,0,0,0,8,43539,"individual, non-P.E.",FALSE,2,8.589298782,2.34e-05,0,"0.088391204",5.32e-06,43539,2,2,317,"2 2","Pro-vaccine","","","","",0,1,1,1,0.418552507097842,TRUE,5,4,1,1,"2009-03-17 01:13:40",TRUE,FALSE,11,3,1,1953,TRUE,TRUE,FALSE,FALSE
25,25,4,0,3,0,50,43575,"individual, non-P.E.",FALSE,3,65.61776022,2.38e-05,0,"0.046122685",9.31e-06,43575,1,2,265,"1 2","Anti-vaccine","","","","",1,5,1,4,1.94779678940199e-05,FALSE,10,52,63,21,"2019-03-20 03:17:15",FALSE,TRUE,146,96,1,187,FALSE,TRUE,TRUE,FALSE
11,9,0,1,0,0,32,43857,"individual, non-P.E.",FALSE,10,1822.004013,5.46e-05,0,"1:35:01",2.93e-05,43857,1,35,1,"1 35","Anti-vaccine","","","*","",11,11,3,6,0.000872090829199851,FALSE,52,43,39,7,"2019-12-17 02:32:27",FALSE,TRUE,141,109,1,530,TRUE,FALSE,FALSE,FALSE
3,3,0,0,0,0,25,44070,"individual, non-P.E.",FALSE,1,0,2.82e-05,0,"2:28:14",2.66e-06,44070,2,28,14,"2 28","Pro-vaccine","","","","",12,8,6,6,3.1466780121777e-14,FALSE,19,13,3,0,"2020-05-04 15:01:35",FALSE,TRUE,35,10,1,3727,TRUE,TRUE,FALSE,FALSE
12,10,0,0,0,0,70,44142,"individual, non-P.E.",FALSE,1,0,4.49e-05,0,"0.205578704",2.66e-06,44142,2,176,2,"2 176","Pro-vaccine","","","","",2,6,1,4,5.99266390409538e-20,FALSE,14,10,57,0,"2010-07-09 18:42:06",FALSE,TRUE,81,11,1,1366,FALSE,FALSE,TRUE,FALSE
18,16,0,0,0,0,67,44350,"individual, non-P.E.",FALSE,1,0,2.14e-05,0,"2:4:1:271",2.66e-06,44350,2,4,1,"2 4","Pro-vaccine","","","","",2,4,1,4,3.04757337127845e-06,FALSE,13,7,48,27,"2010-09-10 06:50:43",FALSE,TRUE,95,28,1,1802,FALSE,FALSE,TRUE,FALSE
13,10,0,0,0,0,34,44601,"individual, non-P.E.",FALSE,103,19048.5039,0.00033331,2,"1:02:37",0.000615673,44601,1,2,37,"1 2","Anti-vaccine","*","*","*","*",254.5,28,31,20,0.00312989638354385,FALSE,23,25,13,3,"2007-08-22 06:00:16",FALSE,TRUE,64,30,1,77590,TRUE,TRUE,FALSE,FALSE
6,6,1,0,0,0,19,44608,"individual, non-P.E.",FALSE,79,13273.87075,0.000269221,0,"1:07:02",0.000449455,44608,1,7,2,"1 7","Anti-vaccine","","*","*","*",197,16,61.5,16,0.000279240965233572,FALSE,1,15,16,5,"2018-01-09 02:44:29",FALSE,TRUE,37,18,1,20250,FALSE,TRUE,TRUE,FALSE
3,1,0,0,0,0,8,44733,"individual, non-P.E.",FALSE,16,11664.76886,7.71e-05,0,"0.086527778",4.52e-05,44733,2,1,216,"2 1","Pro-vaccine","","","*","",11.5,5,5.5,5,3.08152054005976e-09,FALSE,32,28,0,1,"2010-03-25 19:17:44",TRUE,FALSE,61,53,1,25390,TRUE,TRUE,FALSE,FALSE
0,0,0,0,0,0,4,44848,"individual, non-P.E.",FALSE,20,384.9039804,0.000109866,0,"0.085393519",0.000111699,44848,2,1,118,"2 1","Pro-vaccine","","*","","*",2011.5,4,453,4,0.13216541704638,TRUE,9,7,5,0,"2014-01-14 03:42:34",TRUE,FALSE,21,17,1,91410,TRUE,FALSE,FALSE,FALSE
8,5,0,0,0,0,48,44874,"individual, non-P.E.",FALSE,3,14.97788143,2.78e-05,0,"2:4:1:190",1.06e-05,44874,2,4,1,"2 4","Pro-vaccine","","","","",1,2,1,2,1.8143809031068e-11,FALSE,4,5,30,22,"2020-08-31 11:12:35",FALSE,TRUE,61,13,1,33,FALSE,FALSE,TRUE,TRUE
39,30,0,0,0,0,81,45206,"individual, non-P.E.",FALSE,33,9136.276248,0.000136013,0,"0.085972222",0.000131645,45206,2,2,108,"2 2","Pro-vaccine","","*","*","*",75.5,40,14,22,3.28430125871421e-09,FALSE,35,48,15,0,"2011-12-20 17:35:20",TRUE,FALSE,98,17,1,42284,TRUE,TRUE,FALSE,FALSE
0,0,0,0,0,0,6,45207,"individual, non-P.E.",FALSE,1,0,2.2e-05,0,"0.088587963",2.66e-06,45207,2,6,94,"2 6","Pro-vaccine","","","","",23,4,3,2,0.524895129134245,TRUE,4,13,5,1,"2020-07-29 19:14:41",FALSE,TRUE,23,17,1,2634,FALSE,TRUE,FALSE,FALSE
12,10,0,0,0,0,61,45245,"individual, non-P.E.",FALSE,4,498.7710587,3.9e-05,0,"0.088553241",1.2e-05,45245,2,1,391,"2 1","Pro-vaccine","","","","",9,10,3,5,0.000191491213919002,FALSE,142,129,71,8,"2008-09-26 03:55:17",FALSE,TRUE,350,289,1,4036,TRUE,TRUE,FALSE,FALSE
18,17,0,0,0,0,121,45434,"individual, non-P.E.",FALSE,22,2403.646398,7.56e-05,0,"0.086006944",6.65e-05,45434,2,1,171,"2 1","Pro-vaccine","","*","","",140,89,30,39,1.38880289247762e-96,FALSE,48,50,33,15,"2010-04-07 20:43:27",TRUE,FALSE,146,25,1,1009547,FALSE,TRUE,FALSE,FALSE
38,36,0,0,0,0,90,45504,"individual, non-P.E.",FALSE,25,8434.222478,8.16e-05,0,"1:07:22",8.11e-05,45504,1,7,22,"1 7","Anti-vaccine","","*","*","*",22.5,32,7,19,0.0483178488387448,FALSE,133,59,64,22,"2019-02-20 16:10:03",FALSE,TRUE,278,188,1,7605,TRUE,FALSE,FALSE,FALSE
1,1,0,0,0,0,5,45508,"individual, non-P.E.",FALSE,4,23.72792287,4.9e-05,0,"2:14:23",1.33e-05,45508,2,14,23,"2 14","Pro-vaccine","","","","",6,3,2,2,7.33924157425713e-06,FALSE,2,5,0,0,"2009-08-31 12:18:02",TRUE,FALSE,7,2,1,6457,FALSE,TRUE,FALSE,FALSE
62,59,5,0,0,0,101,46005,"individual, non-P.E.",FALSE,2,47.91854922,2.19e-05,0,"0.04931713",5.32e-06,46005,1,1,601,"1 1","Anti-vaccine","","","","",3.5,10,3,8,0.0483702930613005,FALSE,60,45,27,1,"2020-03-19 03:26:16",FALSE,TRUE,133,32,1,1839,TRUE,TRUE,FALSE,FALSE
30,7,0,0,0,0,51,46012,"individual, non-P.E.",FALSE,24,420.9889372,8.95e-05,0,"0.085729167",8.38e-05,46012,2,1,147,"2 1","Pro-vaccine","","*","","",75,31,28,24,0.000964839523306552,FALSE,48,50,40,2,"2008-10-20 15:24:07",TRUE,FALSE,140,89,1,157175,TRUE,TRUE,FALSE,FALSE
81,78,0,3,0,0,120,46032,"individual, non-P.E.",FALSE,10,605.8334051,7.81e-05,0,"1:10:23",4.26e-05,46032,1,10,23,"1 10","Anti-vaccine","","","","*",6,12,2,8,4.02472043797645e-05,FALSE,46,36,3,58,"2009-12-28 12:21:12",FALSE,TRUE,143,23,1,616,FALSE,FALSE,FALSE,TRUE
9,9,0,0,0,0,65,46045,"Description",TRUE,10,14206.37136,0.000169551,0,"2:31:04",3.99e-05,46045,2,31,4,"2 31","Pro-vaccine","","","*","*",40,28,6,13,0.00208382743171866,FALSE,36,33,56,6,"2016-09-13 02:15:33",FALSE,TRUE,131,66,1,2123,FALSE,FALSE,TRUE,FALSE
9,5,0,0,0,0,26,46063,"individual, non-P.E.",FALSE,14,1427.517764,5.93e-05,0,"0.086446759",4.65e-05,46063,2,1,209,"2 1","Pro-vaccine","","","","",13.5,13,5.5,8,7.90184763055625e-19,FALSE,72,132,99,165,"2009-01-09 10:48:43",FALSE,TRUE,468,442,1,35402,FALSE,FALSE,FALSE,TRUE
13,12,0,0,0,0,15,46127,"individual, non-P.E.",FALSE,8,1321.517474,3.96e-05,0,"0.087650463",2.13e-05,46127,2,1,313,"2 1","Pro-vaccine","","","","",10,8,4.5,5,0.101664031633926,TRUE,3,10,2,0,"2021-01-02 20:08:08",TRUE,FALSE,15,0,1,8867,FALSE,TRUE,FALSE,FALSE
3,2,0,0,0,0,7,46174,"individual, non-P.E.",FALSE,20,18079.97676,9.73e-05,2,"0.086053241",6.25e-05,46174,2,1,175,"2 1","Pro-vaccine","*","*","*","",29,7,6,5,0.535783688051436,TRUE,2,4,3,0,"2014-01-15 18:53:47",TRUE,FALSE,9,2,1,89828,FALSE,TRUE,FALSE,FALSE
7,7,0,0,0,0,15,46716,"Both",TRUE,23,1732.031647,0.00011314,0,"0.085416667",0.00010771,46716,2,1,120,"2 1","Pro-vaccine","","*","","*",31,11,9,8,0.182600098500264,TRUE,12,11,0,0,"2012-03-27 18:11:31",TRUE,FALSE,23,8,1,42053,TRUE,TRUE,FALSE,FALSE
0,0,0,0,0,0,5,46969,"Description",TRUE,119,57725.95046,0.00060628,3,"1:02:23",0.00108242,46969,1,2,23,"1 2","Anti-vaccine","*","*","**","*",NA,NA,NA,NA,7.33924157425713e-06,FALSE,2,1,4,0,"2012-10-22 17:10:36",FALSE,TRUE,7,2,1,1927,FALSE,FALSE,TRUE,FALSE
4,4,0,0,0,0,12,47400,"Description",TRUE,1,0,2.28e-05,0,"2:09:55",2.66e-06,47400,2,9,55,"2 9","Pro-vaccine","","","","",6,5,2.5,4,5.94883353692125e-05,FALSE,10,3,0,6,"2011-08-09 20:03:56",FALSE,TRUE,19,7,1,5145,TRUE,FALSE,FALSE,FALSE
0,0,0,0,0,0,4,47593,"individual, non-P.E.",FALSE,1,0,2.29e-05,0,"0.090520833",3.99e-06,47593,2,1,561,"2 1","Pro-vaccine","","","","",87,4,14,3,0.319873314373407,TRUE,5,2,3,0,"2009-01-19 21:36:01",FALSE,TRUE,10,6,1,9328,TRUE,FALSE,FALSE,FALSE
41,39,0,0,0,0,112,47642,"individual, non-P.E.",FALSE,28,2248.599394,7.69e-05,0,"0.086238426",8.38e-05,47642,2,2,131,"2 2","Pro-vaccine","","*","","",10,22,4,14,2.88111440369479e-38,FALSE,115,110,61,6,"2009-03-03 14:55:21",TRUE,FALSE,292,180,1,15248,TRUE,TRUE,FALSE,FALSE
20,15,0,1,2,0,71,47688,"individual, non-P.E.",FALSE,3,3.369150026,2.27e-05,0,"0.048877315",7.98e-06,47688,1,1,563,"1 1","Anti-vaccine","","","","",2,4,2,3,1.54927702774009e-24,FALSE,68,136,1,27,"2018-04-06 17:19:06",FALSE,TRUE,232,161,1,788,FALSE,TRUE,FALSE,FALSE
7,6,0,1,0,0,16,47785,"Both",TRUE,1,0,2.27e-05,0,"0.087650463",3.99e-06,47785,2,3,193,"2 3","Pro-vaccine","","","","",608.5,16,128,16,0.024917346666845,FALSE,9,3,3,4,"2011-06-13 06:06:02",TRUE,FALSE,19,3,1,274785,TRUE,FALSE,FALSE,FALSE
13,13,0,0,0,0,90,47833,"individual, non-P.E.",FALSE,92,74389.01206,0.000565489,0,"2:4:1:20",0.000559824,47833,2,4,1,"2 4","Pro-vaccine","","*","**","*",2,7,1,4,3.88334201915783e-12,FALSE,14,2,45,29,"2021-01-26 06:24:46",FALSE,TRUE,90,0,1,257,FALSE,FALSE,TRUE,FALSE
10,9,0,0,0,0,53,47872,"individual, non-P.E.",FALSE,17,1542.910666,5.87e-05,0,"1:21:02",6.65e-05,47872,1,21,2,"1 21","Anti-vaccine","","","","",166,32,27.5,21,3.07272572607294e-07,FALSE,35,13,16,3,"2009-04-28 18:05:17",FALSE,TRUE,67,14,1,20285,TRUE,FALSE,FALSE,FALSE
28,28,0,0,1,0,111,48037,"individual, non-P.E.",FALSE,7,438.5695499,3.56e-05,0,"2:4:1:152",1.99e-05,48037,2,4,1,"2 4","Pro-vaccine","","","","",7,17,3,9,2.86111701843981e-188,FALSE,114,20,207,223,"2011-09-04 03:46:35",FALSE,TRUE,564,453,1,2953,FALSE,FALSE,TRUE,TRUE
29,28,0,0,0,0,46,48041,"individual, non-P.E.",FALSE,46,26598.93873,0.000247981,6,"2:06:10",0.000243344,48041,2,6,10,"2 6","Pro-vaccine","*","*","*","*",219.5,40,24.5,24,1.67820640894558e-10,FALSE,124,60,0,69,"2010-03-08 14:15:06",TRUE,FALSE,253,207,1,57426,TRUE,FALSE,FALSE,FALSE
10,10,0,0,0,0,17,48147,"individual, non-P.E.",FALSE,1,0,2.06e-05,0,"0.049861111",2.66e-06,48147,1,1,648,"1 1","Anti-vaccine","","","","",4,5,2,3,0.00537802603549586,FALSE,6,9,3,1,"2012-10-30 20:27:46",FALSE,TRUE,19,2,1,2245,FALSE,TRUE,FALSE,FALSE
0,0,0,0,0,0,40,48463,"individual, non-P.E.",FALSE,1,0,2.54e-05,0,"0.049849537",2.66e-06,48463,1,1,647,"1 1","Anti-vaccine","","","","",28,16,4,7,0.000222271611189715,FALSE,11,20,0,9,"2020-04-12 17:59:49",FALSE,TRUE,40,0,1,1097,FALSE,TRUE,FALSE,FALSE
111,109,0,0,0,0,122,48668,"Description",TRUE,6,78.59928666,3.34e-05,0,"2:4:1:163",1.73e-05,48668,2,4,1,"2 4","Pro-vaccine","","","","",2,7,1,6,1.60484792190655e-54,FALSE,17,143,100,54,"2011-01-01 01:35:42",FALSE,TRUE,314,192,1,5708,FALSE,TRUE,FALSE,FALSE
3,3,0,0,0,0,4,48747,"Both",TRUE,6,15393.82019,8.76e-05,0,"2:12:21",1.73e-05,48747,2,12,21,"2 12","Pro-vaccine","","","*","",1,1,1,1,0.0688662996858961,FALSE,0,0,2,2,"2011-08-18 12:40:16",FALSE,TRUE,4,0,1,399,FALSE,FALSE,TRUE,TRUE
0,0,0,0,0,0,1,48777,"individual, non-P.E.",FALSE,20,4387.007103,8.25e-05,0,"1:06:17",0.000109039,48777,1,6,17,"1 6","Anti-vaccine","","","*","*",NA,NA,NA,NA,0.159449789803409,TRUE,6,4,6,0,"2012-01-24 16:46:13",FALSE,TRUE,16,15,1,2011,TRUE,FALSE,TRUE,FALSE
15,15,0,0,0,0,92,48822,"individual, non-P.E.",FALSE,19,3137.073547,0.000136664,0,"2:08:16",6.38e-05,48822,2,8,16,"2 8","Pro-vaccine","","*","","*",53,44,7,16,2.28193392838622e-19,FALSE,72,26,0,32,"2009-04-01 09:12:42",TRUE,FALSE,130,38,1,108702,TRUE,FALSE,FALSE,FALSE
2,2,0,0,0,0,6,48914,"Name",TRUE,10,17278.45504,0.000140968,0,"2:15:04",3.99e-05,48914,2,15,4,"2 15","Pro-vaccine","","","*","*",2768.5,6,188,6,0.0816281522362657,FALSE,0,5,1,1,"2009-04-30 07:29:02",TRUE,FALSE,7,1,1,216854,FALSE,TRUE,FALSE,FALSE
17,15,0,0,0,0,17,48992,"individual, non-P.E.",FALSE,4,21294,0.000224572,0,"2:97:1:1",1.06e-05,48992,2,97,1,"2 97","Pro-vaccine","","","*","*",6,6,3,3,2.62630065828953e-11,FALSE,18,9,0,0,"2008-11-30 07:36:42",TRUE,FALSE,27,10,1,2952,TRUE,FALSE,FALSE,FALSE
55,52,0,0,0,0,159,49006,"individual, non-P.E.",FALSE,11,97.98861698,3.98e-05,0,"0.086990741",3.19e-05,49006,2,2,196,"2 2","Pro-vaccine","","","","",2,9,2,6,5.71069709370561e-16,FALSE,108,51,181,12,"2009-05-24 10:52:00",FALSE,TRUE,352,193,1,1328,FALSE,FALSE,TRUE,FALSE
5,5,0,0,0,0,19,49345,"Description",TRUE,9,1728.617674,3.81e-05,0,"0.087083333",2.66e-05,49345,2,2,204,"2 2","Pro-vaccine","","","","",17,9,5,6,0.00382628051782154,FALSE,9,7,16,1,"2012-12-23 17:36:56",FALSE,TRUE,33,14,1,5085,FALSE,FALSE,TRUE,FALSE
52,52,1,6,1,0,233,49572,"Description",TRUE,385,30663.64626,0.002765274,5,"1:01:05",0.00645992,49572,1,1,5,"1 1","Anti-vaccine","*","**","*","**",68,97,29,72,1.19918264333295e-38,FALSE,141,195,0,207,"2011-01-22 14:06:52",FALSE,TRUE,543,310,1,32680,FALSE,TRUE,FALSE,TRUE
190,185,4,9,0,0,470,49605,"individual, non-P.E.",FALSE,4,23.81226218,2.97e-05,0,"1:14:08",1.06e-05,49605,1,14,8,"1 14","Anti-vaccine","","","","",2,11,1,7,1.6203696358005e-63,FALSE,118,273,217,68,"2020-09-14 01:09:32",FALSE,TRUE,676,206,1,57,FALSE,TRUE,FALSE,FALSE
2,1,0,0,0,0,38,49855,"individual, non-P.E.",FALSE,9,1836.860843,3.19e-05,0,"0.045092593",2.53e-05,49855,1,2,176,"1 2","Anti-vaccine","","","*","",288,31,92,25,0.0252173665464797,FALSE,17,17,4,0,"2011-05-16 21:19:07",FALSE,TRUE,38,0,1,38110,TRUE,TRUE,FALSE,FALSE
6,6,0,0,0,0,35,49869,"individual, non-P.E.",FALSE,2,7099,5.95e-05,0,"0.207650463",5.32e-06,49869,2,179,1,"2 179","Pro-vaccine","","","*","",1,2,1,3,2.04241304477092e-68,FALSE,52,37,261,136,"2020-04-26 09:01:02",FALSE,TRUE,486,451,1,630,FALSE,FALSE,TRUE,FALSE
8,8,0,0,0,0,22,50130,"individual, non-P.E.",FALSE,3,7099,7.32e-05,0,"2:15:29",9.31e-06,50130,2,15,29,"2 15","Pro-vaccine","*","","*","",12.5,8,5.5,6,4.07311802516706e-09,FALSE,18,13,5,13,"2011-11-15 13:04:42",FALSE,TRUE,49,27,1,7859,TRUE,FALSE,FALSE,FALSE
23,22,1,0,1,0,50,50191,"individual, non-P.E.",FALSE,80,1492.702191,0.000191739,2,"0.04380787",0.000409562,50191,1,1,125,"1 1","Anti-vaccine","*","*","","*",17,17,5,10,0.0231626729212323,FALSE,23,14,4,12,"2020-11-12 19:02:39",FALSE,TRUE,53,3,1,2455,TRUE,FALSE,FALSE,FALSE
60,58,10,0,0,0,248,50197,"individual, non-P.E.",FALSE,143,2595.39262,0.00056701,3,"1:01:53",0.00134305,50197,1,1,53,"1 1","Anti-vaccine","*","*","*","*",20,56,8,35,1.07494228620163e-40,FALSE,292,313,48,237,"2019-03-23 21:19:05",FALSE,TRUE,890,642,1,15087,FALSE,TRUE,FALSE,FALSE
82,75,20,0,0,0,145,50207,"individual, non-P.E.",FALSE,2,122.1038143,2.21e-05,0,"0.047511574",5.32e-06,50207,1,2,385,"1 2","Anti-vaccine","","","","",4,15,2,11,1.21199265071414e-45,FALSE,162,104,99,12,"2007-09-12 15:32:19",FALSE,TRUE,377,232,1,2727,TRUE,FALSE,FALSE,FALSE
35,32,0,0,0,0,61,50423,"individual, non-P.E.",FALSE,10,10394.24103,7.7e-05,0,"2:26:05",4.26e-05,50423,2,26,5,"2 26","Pro-vaccine","","","*","",16,23,7,12,0.139937059053565,TRUE,36,27,1,0,"2015-01-13 21:03:25",TRUE,FALSE,64,3,1,18922,TRUE,TRUE,FALSE,FALSE
8,7,0,1,0,0,139,50440,"Name",TRUE,19,1265.850537,6.15e-05,0,"0.045717593",7.71e-05,50440,1,1,290,"1 1","Anti-vaccine","","","","",11,24,3,14,4.27974827968553e-51,FALSE,36,52,58,13,"2019-09-27 13:41:53",FALSE,TRUE,159,20,1,16790,FALSE,FALSE,TRUE,FALSE
92,85,0,1,0,0,218,50623,"individual, non-P.E.",FALSE,3,52.11355425,2.67e-05,0,"0.089409722",7.98e-06,50623,2,1,465,"2 1","Pro-vaccine","","","","",8,23,3,10,9.01572121913532e-15,FALSE,59,113,70,0,"2017-09-20 21:54:42",FALSE,TRUE,242,24,1,19726,FALSE,TRUE,FALSE,FALSE
31,31,3,0,1,0,129,50704,"individual, non-P.E.",FALSE,24,4617.828799,5.75e-05,0,"1:04:41",6.91e-05,50704,1,4,41,"1 4","Anti-vaccine","","*","*","",3,9,2,6,1.06837958379195e-35,FALSE,111,177,69,1,"2009-06-16 03:46:12",FALSE,TRUE,358,229,1,7528,FALSE,TRUE,FALSE,FALSE
5,5,0,0,0,0,100,50760,"individual, non-P.E.",FALSE,92,12721.74589,0.000208834,0,"0.043865741",0.000386957,50760,1,1,130,"1 1","Anti-vaccine","","*","*","*",57,27,5,12,3.36728874761316e-12,FALSE,63,48,49,2,"2011-03-31 00:42:06",FALSE,TRUE,162,62,1,7201,TRUE,FALSE,FALSE,FALSE
12,6,1,0,0,0,48,50905,"individual, non-P.E.",FALSE,2,60.08816189,2.21e-05,0,"0.047488426",5.32e-06,50905,1,2,383,"1 2","Anti-vaccine","","","","",8,11,4,8,0.00545122199942645,FALSE,21,14,25,0,"2018-07-12 20:42:49",FALSE,TRUE,60,12,1,20644,TRUE,FALSE,TRUE,FALSE
32,32,0,30,0,0,52,50958,"individual, non-P.E.",FALSE,1,0,2.07e-05,0,"0.04787037",2.66e-06,50958,1,2,416,"1 2","Anti-vaccine","","","","",3,3,2,2,2.63417731438538e-135,FALSE,41,5,2,4,"2010-03-09 21:30:36",FALSE,TRUE,52,0,1,123,TRUE,FALSE,FALSE,FALSE
32,32,0,0,0,0,110,51005,"individual, non-P.E.",FALSE,2,0,3.72e-05,0,"0.143101852",5.32e-06,51005,2,86,4,"2 86","Pro-vaccine","","","","",6,14,2,7,1.19368492387919e-19,FALSE,66,72,28,2,"2010-07-27 19:11:40",FALSE,TRUE,168,58,1,6441,TRUE,TRUE,FALSE,FALSE
2,2,0,0,0,0,3,51041,"individual, non-P.E.",FALSE,4,3320.696697,8.02e-05,0,"2:49:05",1.06e-05,51041,2,49,5,"2 49","Pro-vaccine","","","","",16,2,6.5,2,2.26412332986185e-06,FALSE,4,5,3,0,"2010-02-11 17:22:49",TRUE,FALSE,12,9,1,39750,FALSE,TRUE,FALSE,FALSE
53,52,9,0,2,0,117,51042,"individual, non-P.E.",FALSE,1,0,2.07e-05,0,"0.049826389",2.66e-06,51042,1,1,645,"1 1","Anti-vaccine","","","","",4,11,2,6,1.04373561550547e-12,FALSE,51,74,65,35,"2019-04-11 18:12:28",FALSE,TRUE,225,108,1,2174,FALSE,FALSE,FALSE,FALSE
2,2,0,0,0,0,33,51109,"individual, non-P.E.",FALSE,1,0,2.07e-05,0,"0.047928241",2.66e-06,51109,1,2,421,"1 2","Anti-vaccine","","","","",181,8,17.5,8,1.31416618132545e-16,FALSE,12,16,8,0,"2009-03-06 23:38:38",TRUE,FALSE,36,3,1,36762,FALSE,TRUE,FALSE,FALSE
1,1,0,0,0,0,4,51205,"individual, non-P.E.",FALSE,1,0,2.19e-05,0,"2:4:2:19",2.66e-06,51205,2,4,2,"2 4","Pro-vaccine","","","","",1,1,3,1,0.0699379445234932,FALSE,1,1,11,13,"2018-12-30 07:33:55",FALSE,TRUE,26,22,1,408,FALSE,FALSE,TRUE,TRUE
15,13,0,0,0,0,36,51413,"individual, non-P.E.",FALSE,17,15442.08413,8.25e-05,0,"1:31:01",6.52e-05,51413,1,31,1,"1 31","Anti-vaccine","","","*","*",81,27,28.5,20,0.000540975011136221,FALSE,44,27,7,0,"2020-12-28 16:03:15",FALSE,TRUE,78,42,1,2957,TRUE,TRUE,FALSE,FALSE
1,1,0,0,0,0,3,51584,"individual, non-P.E.",FALSE,4,0,3.43e-05,0,"2:55:02",1.33e-05,51584,2,55,2,"2 55","Pro-vaccine","","","","",5,1,4,1,0.0688662996858961,FALSE,0,3,1,0,"2008-11-04 14:46:25",TRUE,FALSE,4,1,1,4839,FALSE,TRUE,FALSE,FALSE
6,6,0,0,1,0,9,51849,"individual, non-P.E.",FALSE,2,57.75801925,2.18e-05,0,"0.04744213",5.32e-06,51849,1,2,379,"1 2","Anti-vaccine","","","","",1,2,1,2,0.372712776439269,TRUE,6,4,1,2,"2009-01-31 16:56:40",FALSE,TRUE,13,4,1,14283,TRUE,FALSE,FALSE,FALSE
4,4,0,0,0,0,22,52277,"Both",TRUE,5,199.9170764,2.9e-05,0,"0.087523148",1.33e-05,52277,2,2,242,"2 2","Pro-vaccine","","","","",19.5,9,3,4,0.00643903833373281,FALSE,2,3,18,0,"2014-06-17 16:37:31",FALSE,TRUE,23,1,1,1760,FALSE,FALSE,TRUE,FALSE
7,5,0,0,0,0,19,52351,"individual, non-P.E.",FALSE,41,5393.605729,0.000221019,0,"1:06:09",0.000337756,52351,1,6,9,"1 6","Anti-vaccine","","*","*","*",31,9,64,8,2.66698805247077e-26,FALSE,116,213,113,2,"2020-11-19 00:02:18",FALSE,TRUE,444,425,1,3961,FALSE,TRUE,FALSE,FALSE
31,22,0,0,0,0,96,52548,"individual, non-P.E.",FALSE,1,0,2.17e-05,0,"0.091203704",2.66e-06,52548,2,1,620,"2 1","Pro-vaccine","","","","",4,11,2,6,1.1433435770575e-25,FALSE,212,163,63,41,"2017-02-15 04:06:57",FALSE,TRUE,479,383,1,6080,TRUE,TRUE,FALSE,FALSE
43,42,0,1,0,0,210,52669,"individual, non-P.E.",FALSE,9,1007.618587,3.9e-05,1,"0.047025463",2.66e-05,52669,1,1,403,"1 1","Anti-vaccine","*","","","",3,15,2,8,2.98322209758919e-79,FALSE,229,360,214,39,"2014-06-19 15:29:25",FALSE,TRUE,842,632,1,3797,FALSE,TRUE,FALSE,FALSE
3,3,0,0,0,0,18,52700,"individual, non-P.E.",FALSE,3,122.1038143,2.39e-05,0,"0.046180556",9.31e-06,52700,1,2,270,"1 2","Anti-vaccine","","","","",3,3,2,3,3.83763037452709e-05,FALSE,3,11,11,7,"2019-01-14 22:31:32",FALSE,TRUE,32,14,1,6921,FALSE,TRUE,TRUE,FALSE
